Constituency,Constituency_ID,Candidate_Name,Party,Age,Gender
Kattumannarkoil,128,P. Ramesh,Independent,64,Male
Kattumannarkoil,128,J. Raja,Independent,39,Male
Kattumannarkoil,128,E. Suresh,Independent,51,Male
Kattumannarkoil,128,J. Senthil,Independent,55,Male
Sirkazhi,129,J. Sekar,DMK,54,Male
Sirkazhi,129,R. Karuppu,AIADMK,75,Male
Sirkazhi,129,J. Malathi,NTK,57,Female
Sirkazhi,129,C. Selvam,BJP,38,Male
Sirkazhi,129,L. Vikram,PMK,28,Male
Sirkazhi,129,L. Sekar,Independent,46,Male
Sirkazhi,129,N. Sivakarthikeyan,Independent,28,Male
Sirkazhi,129,L. Raja,Independent,57,Male
Sirkazhi,129,A. Muthu,Independent,69,Male
Sirkazhi,129,L. Murugan,Independent,67,Male
Sirkazhi,129,L. Selvam,Independent,57,Male
Sirkazhi,129,K. Natarajan,Independent,32,Male
Sirkazhi,129,J. Deepa,Independent,57,Female
Sirkazhi,129,B. Senthil,Independent,61,Male
Sirkazhi,129,T. Murugan,Independent,36,Male
Sirkazhi,129,E. Ajith,Independent,48,Male
Sirkazhi,129,K. Kamal,Independent,50,Male
Sirkazhi,129,D. Rajendran,Independent,60,Male
Sirkazhi,129,M. Ganesan,Independent,36,Male
Sirkazhi,129,L. Kannan,Independent,62,Male
Sirkazhi,129,T. Muthu,Independent,43,Male
Sirkazhi,129,N. Perumal,Independent,71,Male
Mayiladuthurai,130,L. Karthik,DMK,31,Male
Mayiladuthurai,130,S. Soundarya,AIADMK,67,Female
Mayiladuthurai,130,S. Vasanthi,NTK,30,Female
Mayiladuthurai,130,T. Kannan,BJP,36,Male
Mayiladuthurai,130,D. Sivakarthikeyan,Independent,38,Male
Mayiladuthurai,130,D. Kamal,Independent,68,Male
Mayiladuthurai,130,A. Karuppu,Independent,72,Male
Mayiladuthurai,130,K. Karthik,Independent,73,Male
Mayiladuthurai,130,L. Perumal,Independent,42,Male
Mayiladuthurai,130,C. Kamal,Independent,42,Male
Mayiladuthurai,130,L. Karuppu,Independent,27,Male
Mayiladuthurai,130,G. Karuppu,Independent,28,Male
Poompuhar,131,D. Perumal,DMK,36,Male
Poompuhar,131,E. Deepa,AIADMK,53,Female
Poompuhar,131,J. Ramesh,NTK,68,Male
Poompuhar,131,N. Palani,BJP,43,Male
Poompuhar,131,J. Muthu,Independent,26,Male
Poompuhar,131,E. Ganesan,Independent,52,Male
Poompuhar,131,K. Senthil,Independent,30,Male
Poompuhar,131,K. Palani,Independent,49,Male
Poompuhar,131,S. Surya,Independent,57,Male
Poompuhar,131,S. Palani,Independent,56,Male
Poompuhar,131,P. Rajendran,Independent,59,Male
Poompuhar,131,N. Suresh,Independent,72,Male
Poompuhar,131,N. Arun,Independent,52,Male
Nagapattinam,132,J. Rajini,DMK,49,Male
Nagapattinam,132,L. Devi,AIADMK,65,Female
Nagapattinam,132,P. Prakash,NTK,53,Male
Nagapattinam,132,J. Arun,BJP,75,Male
Nagapattinam,132,V. Rajendran,Independent,66,Male
Nagapattinam,132,M. Soundarya,Independent,29,Female
Nagapattinam,132,T. Vikram,Independent,75,Male
Nagapattinam,132,C. Velu,Independent,41,Male
Nagapattinam,132,P. Dhanush,Independent,73,Male
Nagapattinam,132,E. Palani,Independent,38,Male
Nagapattinam,132,B. Vikram,Independent,28,Male
Nagapattinam,132,A. Ajith,Independent,39,Male
Kilvelur,133,P. Perumal,DMK,25,Male
Kilvelur,133,S. Sivakarthikeyan,AIADMK,75,Male
Kilvelur,133,C. Lakshmi,NTK,56,Female
Kilvelur,133,G. Renuka,Independent,49,Female
Kilvelur,133,P. Selvam,Independent,38,Male
Kilvelur,133,D. Vikram,Independent,73,Male
Kilvelur,133,B. Senthil,Independent,26,Male
Kilvelur,133,V. Balaji,Independent,52,Male
Kilvelur,133,J. Muthu,Independent,72,Male
Kilvelur,133,C. Muthu,Independent,26,Male
Kilvelur,133,N. Moorthy,Independent,45,Male
Kilvelur,133,C. Arun,Independent,70,Male
Kilvelur,133,N. Vasanthi,Independent,73,Female
Kilvelur,133,K. Vijay,Independent,48,Male
Kilvelur,133,B. Raja,Independent,30,Male
Kilvelur,133,V. Ganesan,Independent,46,Male
Kilvelur,133,R. Mani,Independent,38,Male
Kilvelur,133,N. Vasanthi,Independent,57,Female
Kilvelur,133,L. Selvam,Independent,74,Male
Vedaranyam,134,G. Vasanthi,DMK,71,Female
Vedaranyam,134,D. Moorthy,AIADMK,36,Male
Vedaranyam,134,J. Dhanush,NTK,29,Male
Vedaranyam,134,V. Kalpana,INC,73,Female
Vedaranyam,134,T. Sekar,PMK,51,Male
Vedaranyam,134,D. Sivakarthikeyan,Independent,43,Male
Vedaranyam,134,M. Palani,Independent,45,Male
Vedaranyam,134,G. Sivakarthikeyan,Independent,29,Male
Vedaranyam,134,C. Natarajan,Independent,28,Male
Vedaranyam,134,T. Ramesh,Independent,51,Male
Vedaranyam,134,G. Perumal,Independent,74,Male
Vedaranyam,134,V. Prakash,Independent,26,Male
Vedaranyam,134,K. Moorthy,Independent,51,Male
Vedaranyam,134,A. Deepa,Independent,71,Female
Vedaranyam,134,C. Rajendran,Independent,28,Male
Vedaranyam,134,G. Vijay,Independent,63,Male
Vedaranyam,134,L. Karuppu,Independent,37,Male
Vedaranyam,134,N. Karthik,Independent,43,Male
Vedaranyam,134,K. Ashok,Independent,63,Male
Vedaranyam,134,V. Rajini,Independent,73,Male
Thiruthuraipoondi,135,N. Kannan,DMK,49,Male
Thiruthuraipoondi,135,N. Selvam,AIADMK,26,Male
Thiruthuraipoondi,135,A. Rajendran,NTK,34,Male
Thiruthuraipoondi,135,G. Devi,BJP,62,Female
Thiruthuraipoondi,135,V. Shanthi,INC,46,Female
Thiruthuraipoondi,135,A. Meena,Independent,38,Female
Thiruthuraipoondi,135,E. Dhanush,Independent,55,Male
Thiruthuraipoondi,135,K. Senthil,Independent,49,Male
Thiruthuraipoondi,135,J. Murugan,Independent,53,Male
Thiruthuraipoondi,135,J. Murugan,Independent,32,Male
Thiruthuraipoondi,135,S. Karthik,Independent,36,Male
Thiruthuraipoondi,135,E. Murugan,Independent,54,Male
Thiruthuraipoondi,135,S. Karuppu,Independent,64,Male
Thiruthuraipoondi,135,E. Natarajan,Independent,73,Male
Thiruthuraipoondi,135,E. Karthik,Independent,26,Male
Thiruthuraipoondi,135,J. Ashok,Independent,74,Male
Thiruthuraipoondi,135,S. Rajendran,Independent,67,Male
Thiruthuraipoondi,135,D. Ganesan,Independent,34,Male
Thiruthuraipoondi,135,G. Ashok,Independent,45,Male
Thiruthuraipoondi,135,A. Moorthy,Independent,36,Male
Mannargudi,136,S. Dhanush,DMK,59,Male
Mannargudi,136,S. Soundarya,AIADMK,70,Female
Mannargudi,136,D. Vikram,NTK,48,Male
Mannargudi,136,K. Velu,PMK,28,Male
Mannargudi,136,K. Ganesan,VCK,31,Male
Mannargudi,136,J. Arun,Independent,34,Male
Mannargudi,136,A. Vikram,Independent,47,Male
Mannargudi,136,P. Kamal,Independent,30,Male
Mannargudi,136,R. Rajini,Independent,41,Male
Mannargudi,136,D. Velu,Independent,65,Male
Mannargudi,136,G. Velu,Independent,43,Male
Mannargudi,136,B. Vikram,Independent,38,Male
Mannargudi,136,G. Kamal,Independent,66,Male
Thiruvarur,137,B. Sekar,DMK,67,Male
Thiruvarur,137,N. Balaji,AIADMK,46,Male
Thiruvarur,137,J. Rajendran,NTK,68,Male
Thiruvarur,137,P. Kannan,BJP,57,Male
Thiruvarur,137,M. Sekar,VCK,58,Male
Thiruvarur,137,R. Velu,Independent,61,Male
Thiruvarur,137,P. Selvam,Independent,53,Male
Thiruvarur,137,A. Surya,Independent,72,Male
Thiruvarur,137,A. Selvam,Independent,56,Male
Thiruvarur,137,K. Muthu,Independent,72,Male
Thiruvarur,137,J. Kalpana,Independent,62,Female
Thiruvarur,137,P. Chandran,Independent,27,Male
Thiruvarur,137,R. Rajini,Independent,64,Male
Thiruvarur,137,B. Chandran,Independent,57,Male
Thiruvarur,137,N. Muthu,Independent,32,Male
Thiruvarur,137,N. Ajith,Independent,74,Male
Thiruvarur,137,J. Suresh,Independent,54,Male
Thiruvarur,137,D. Balaji,Independent,59,Male
Thiruvarur,137,N. Deepa,Independent,55,Female
Nannilam,138,D. Perumal,DMK,31,Male
Nannilam,138,P. Vikram,AIADMK,63,Male
Nannilam,138,J. Velu,NTK,65,Male
Nannilam,138,L. Senthil,BJP,37,Male
Nannilam,138,G. Gayathri,INC,57,Female
Nannilam,138,M. Velu,Independent,70,Male
Nannilam,138,P. Velu,Independent,47,Male
Nannilam,138,L. Deepa,Independent,63,Female
Nannilam,138,N. Surya,Independent,52,Male
Nannilam,138,M. Prakash,Independent,59,Male
Nannilam,138,V. Natarajan,Independent,46,Male
Nannilam,138,E. Sivakarthikeyan,Independent,48,Male
Nannilam,138,M. Kannan,Independent,32,Male
Nannilam,138,M. Vikram,Independent,44,Male
Nannilam,138,V. Shanthi,Independent,49,Female
Nannilam,138,K. Velu,Independent,57,Male
Nannilam,138,S. Vikram,Independent,66,Male
Nannilam,138,A. Suresh,Independent,39,Male
Nannilam,138,S. Muthu,Independent,30,Male
Nannilam,138,E. Arun,Independent,70,Male
Nannilam,138,V. Vikram,Independent,40,Male
Thiruvidaimarudur,139,J. Kavitha,DMK,28,Female
Thiruvidaimarudur,139,B. Kannan,AIADMK,51,Male
Thiruvidaimarudur,139,J. Ajith,NTK,29,Male
Thiruvidaimarudur,139,G. Vikram,BJP,34,Male
Thiruvidaimarudur,139,R. Ganesan,Independent,31,Male
Thiruvidaimarudur,139,K. Mani,Independent,73,Male
Thiruvidaimarudur,139,T. Murugan,Independent,69,Male
Thiruvidaimarudur,139,J. Arun,Independent,74,Male
Thiruvidaimarudur,139,R. Moorthy,Independent,66,Male
Thiruvidaimarudur,139,K. Murugan,Independent,37,Male
Thiruvidaimarudur,139,L. Lakshmi,Independent,46,Female
Thiruvidaimarudur,139,E. Vikram,Independent,63,Male
Thiruvidaimarudur,139,G. Muthu,Independent,60,Male
Thiruvidaimarudur,139,D. Karuppu,Independent,75,Male
Thiruvidaimarudur,139,D. Vijay,Independent,38,Male
Kumbakonam,140,V. Balaji,DMK,47,Male
Kumbakonam,140,D. Ajith,AIADMK,60,Male
Kumbakonam,140,E. Chandran,NTK,29,Male
Kumbakonam,140,D. Muthu,BJP,68,Male
Kumbakonam,140,L. Palani,INC,55,Male
Kumbakonam,140,G. Prakash,Independent,28,Male
Kumbakonam,140,A. Senthil,Independent,66,Male
Kumbakonam,140,E. Sekar,Independent,65,Male
Kumbakonam,140,J. Moorthy,Independent,59,Male
Kumbakonam,140,R. Revathi,Independent,52,Female
Kumbakonam,140,R. Arun,Independent,60,Male
Kumbakonam,140,R. Kannan,Independent,69,Male
Kumbakonam,140,G. Arun,Independent,49,Male
Kumbakonam,140,N. Chandran,Independent,65,Male
Kumbakonam,140,C. Mani,Independent,42,Male
Kumbakonam,140,A. Natarajan,Independent,54,Male
Kumbakonam,140,E. Deepa,Independent,38,Female
Kumbakonam,140,S. Indira,Independent,75,Female
Kumbakonam,140,C. Natarajan,Independent,56,Male
Papanasam,141,A. Rajendran,DMK,28,Male
Papanasam,141,T. Rajendran,AIADMK,42,Male
Papanasam,141,J. Vasanthi,NTK,57,Female
Papanasam,141,D. Sivakarthikeyan,BJP,28,Male
Papanasam,141,N. Karuppu,INC,67,Male
Papanasam,141,D. Sivakarthikeyan,VCK,35,Male
Papanasam,141,P. Selvam,Independent,75,Male
Papanasam,141,A. Selvam,Independent,72,Male
Papanasam,141,V. Ramesh,Independent,39,Male
Papanasam,141,S. Deepa,Independent,74,Female
Papanasam,141,L. Sivakarthikeyan,Independent,64,Male
Papanasam,141,T. Moorthy,Independent,63,Male
Papanasam,141,K. Vikram,Independent,70,Male
Papanasam,141,K. Sekar,Independent,56,Male
Papanasam,141,N. Kavitha,Independent,41,Female
Papanasam,141,S. Moorthy,Independent,26,Male
Papanasam,141,E. Prakash,Independent,63,Male
Papanasam,141,K. Balaji,Independent,42,Male
Papanasam,141,B. Chandran,Independent,45,Male
Papanasam,141,K. Natarajan,Independent,48,Male
Papanasam,141,B. Ajith,Independent,39,Male
Papanasam,141,S. Surya,Independent,48,Male
Thiruvaiyaru,142,L. Ajith,DMK,52,Male
Thiruvaiyaru,142,L. Rajendran,AIADMK,36,Male
Thiruvaiyaru,142,G. Chandran,NTK,62,Male
Thiruvaiyaru,142,K. Moorthy,BJP,32,Male
Thiruvaiyaru,142,A. Meena,INC,48,Female
Thiruvaiyaru,142,S. Sudha,Independent,33,Female
Thiruvaiyaru,142,T. Natarajan,Independent,72,Male
Thiruvaiyaru,142,C. Perumal,Independent,62,Male
Thiruvaiyaru,142,M. Vijay,Independent,44,Male
Thiruvaiyaru,142,G. Prakash,Independent,72,Male
Thiruvaiyaru,142,C. Selvam,Independent,41,Male
Thiruvaiyaru,142,L. Vijay,Independent,35,Male
Thiruvaiyaru,142,J. Vikram,Independent,42,Male
Thiruvaiyaru,142,P. Renuka,Independent,62,Female
Thiruvaiyaru,142,D. Muthu,Independent,54,Male
Thiruvaiyaru,142,L. Chandran,Independent,51,Male
Thiruvaiyaru,142,D. Ashok,Independent,35,Male
Thiruvaiyaru,142,J. Sekar,Independent,67,Male
Thiruvaiyaru,142,N. Surya,Independent,44,Male
Thiruvaiyaru,142,R. Natarajan,Independent,48,Male
Thiruvaiyaru,142,J. Kannan,Independent,69,Male
Thiruvaiyaru,142,T. Karthik,Independent,29,Male
Thanjavur,143,K. Prakash,DMK,65,Male
Thanjavur,143,D. Natarajan,AIADMK,70,Male
Thanjavur,143,L. Vikram,NTK,52,Male
Thanjavur,143,P. Velu,Independent,63,Male
Thanjavur,143,V. Lakshmi,Independent,26,Female
Thanjavur,143,E. Rajini,Independent,56,Male
Thanjavur,143,V. Chandran,Independent,54,Male
Thanjavur,143,R. Selvam,Independent,52,Male
Thanjavur,143,L. Vikram,Independent,73,Male
Thanjavur,143,D. Palani,Independent,34,Male
Thanjavur,143,J. Chandran,Independent,66,Male
Thanjavur,143,A. Ajith,Independent,50,Male
Thanjavur,143,L. Raja,Independent,46,Male
Thanjavur,143,P. Balaji,Independent,31,Male
Thanjavur,143,B. Karuppu,Independent,38,Male
Thanjavur,143,J. Kannan,Independent,60,Male
Orathanadu,144,C. Velu,DMK,50,Male
Orathanadu,144,V. Mani,AIADMK,28,Male
Orathanadu,144,M. Gayathri,NTK,48,Female
Orathanadu,144,M. Devi,VCK,38,Female
Orathanadu,144,V. Ashok,Independent,66,Male
Orathanadu,144,M. Surya,Independent,41,Male
Orathanadu,144,G. Mani,Independent,59,Male
Orathanadu,144,S. Karuppu,Independent,36,Male
Orathanadu,144,J. Vikram,Independent,37,Male
Orathanadu,144,M. Balaji,Independent,58,Male
Orathanadu,144,P. Vikram,Independent,43,Male
Orathanadu,144,G. Surya,Independent,31,Male
Orathanadu,144,P. Balaji,Independent,25,Male
Orathanadu,144,P. Muthu,Independent,32,Male
Orathanadu,144,A. Rajini,Independent,39,Male
Orathanadu,144,M. Natarajan,Independent,62,Male
Orathanadu,144,B. Ramesh,Independent,56,Male
Orathanadu,144,J. Mani,Independent,45,Male
Orathanadu,144,V. Raja,Independent,75,Male
Orathanadu,144,C. Perumal,Independent,27,Male
Orathanadu,144,D. Moorthy,Independent,62,Male
Pattukkottai,145,C. Rajendran,DMK,30,Male
Pattukkottai,145,C. Dhanush,AIADMK,53,Male
Pattukkottai,145,E. Ganesan,NTK,34,Male
Pattukkottai,145,V. Anitha,INC,41,Female
Pattukkottai,145,S. Vijay,VCK,44,Male
Pattukkottai,145,B. Dhanush,Independent,72,Male
Pattukkottai,145,C. Raja,Independent,68,Male
Pattukkottai,145,J. Vikram,Independent,60,Male
Pattukkottai,145,L. Sivakarthikeyan,Independent,70,Male
Pattukkottai,145,E. Ajith,Independent,47,Male
Pattukkottai,145,J. Balaji,Independent,75,Male
Pattukkottai,145,N. Ganesan,Independent,32,Male
Pattukkottai,145,L. Murugan,Independent,30,Male
Peravurani,146,S. Vijay,DMK,60,Male
Peravurani,146,K. Mani,AIADMK,68,Male
Peravurani,146,M. Indira,NTK,65,Female
Peravurani,146,A. Perumal,INC,60,Male
Peravurani,146,G. Priya,VCK,34,Female
Peravurani,146,D. Balaji,Independent,29,Male
Peravurani,146,E. Selvam,Independent,57,Male
Peravurani,146,T. Kamal,Independent,25,Male
Peravurani,146,C. Dhanush,Independent,64,Male
Peravurani,146,V. Suresh,Independent,60,Male
Peravurani,146,A. Kamal,Independent,53,Male
Peravurani,146,E. Sivakarthikeyan,Independent,67,Male
Peravurani,146,B. Vikram,Independent,54,Male
Peravurani,146,T. Kamal,Independent,39,Male
Gandharvakottai,147,G. Natarajan,DMK,39,Male
Gandharvakottai,147,J. Palani,AIADMK,61,Male
Gandharvakottai,147,A. Chandran,NTK,48,Male
Gandharvakottai,147,B. Rajini,INC,61,Male
Gandharvakottai,147,P. Dhanush,Independent,70,Male
Gandharvakottai,147,P. Sivakarthikeyan,Independent,51,Male
Gandharvakottai,147,M. Surya,Independent,65,Male
Gandharvakottai,147,T. Muthu,Independent,73,Male
Gandharvakottai,147,V. Meena,Independent,75,Female
Gandharvakottai,147,L. Perumal,Independent,30,Male
Gandharvakottai,147,V. Vijay,Independent,61,Male
Gandharvakottai,147,P. Raja,Independent,41,Male
Gandharvakottai,147,V. Muthu,Independent,38,Male
Gandharvakottai,147,S. Chandran,Independent,31,Male
Gandharvakottai,147,L. Sivakarthikeyan,Independent,36,Male
Gandharvakottai,147,M. Balaji,Independent,52,Male
Gandharvakottai,147,P. Vijay,Independent,45,Male
Gandharvakottai,147,P. Chandran,Independent,40,Male
Gandharvakottai,147,C. Muthu,Independent,46,Male
Gandharvakottai,147,L. Gayathri,Independent,58,Female
Gandharvakottai,147,R. Velu,Independent,47,Male
Viralimalai,148,B. Muthu,DMK,59,Male
Viralimalai,148,R. Sekar,AIADMK,27,Male
Viralimalai,148,S. Perumal,NTK,37,Male
Viralimalai,148,M. Vijay,BJP,70,Male
Viralimalai,148,N. Renuka,PMK,71,Female
Viralimalai,148,N. Ganesan,VCK,45,Male
Viralimalai,148,N. Arun,Independent,52,Male
Viralimalai,148,M. Vasanthi,Independent,64,Female
Viralimalai,148,T. Vijay,Independent,57,Male
Viralimalai,148,B. Dhanush,Independent,71,Male
Viralimalai,148,C. Kamal,Independent,48,Male
Viralimalai,148,K. Senthil,Independent,28,Male
Viralimalai,148,P. Ajith,Independent,35,Male
Viralimalai,148,D. Raja,Independent,43,Male
Viralimalai,148,J. Suresh,Independent,29,Male
Viralimalai,148,R. Ajith,Independent,68,Male
Viralimalai,148,L. Rajini,Independent,66,Male
Viralimalai,148,M. Rajini,Independent,67,Male
Pudukkottai,149,L. Ashok,DMK,67,Male
Pudukkottai,149,P. Senthil,AIADMK,57,Male
Pudukkottai,149,A. Kannan,NTK,34,Male
Pudukkottai,149,L. Dhanush,VCK,53,Male
Pudukkottai,149,P. Vasanthi,Independent,65,Female
Pudukkottai,149,N. Palani,Independent,71,Male
Pudukkottai,149,D. Perumal,Independent,73,Male
Pudukkottai,149,K. Palani,Independent,65,Male
Pudukkottai,149,M. Suresh,Independent,58,Male
Pudukkottai,149,J. Ramesh,Independent,37,Male
Pudukkottai,149,B. Muthu,Independent,59,Male
Pudukkottai,149,C. Vikram,Independent,39,Male
Pudukkottai,149,A. Palani,Independent,50,Male
Pudukkottai,149,D. Surya,Independent,68,Male
Pudukkottai,149,P. Ajith,Independent,49,Male
Pudukkottai,149,S. Prakash,Independent,41,Male
Pudukkottai,149,K. Sekar,Independent,27,Male
Pudukkottai,149,J. Muthu,Independent,67,Male
Thirumayam,150,N. Velu,DMK,34,Male
Thirumayam,150,J. Prakash,AIADMK,53,Male
Thirumayam,150,E. Ramesh,NTK,46,Male
Thirumayam,150,D. Devi,INC,37,Female
Thirumayam,150,R. Karuppu,PMK,30,Male
Thirumayam,150,L. Perumal,Independent,63,Male
Thirumayam,150,M. Rajendran,Independent,65,Male
Thirumayam,150,A. Rajini,Independent,42,Male
Thirumayam,150,B. Selvam,Independent,38,Male
Thirumayam,150,N. Raja,Independent,45,Male
Thirumayam,150,V. Kannan,Independent,52,Male
Thirumayam,150,T. Prakash,Independent,72,Male
Thirumayam,150,L. Velu,Independent,42,Male
Thirumayam,150,R. Murugan,Independent,74,Male
Thirumayam,150,V. Mani,Independent,32,Male
Thirumayam,150,S. Rajendran,Independent,42,Male
Thirumayam,150,S. Ajith,Independent,38,Male
Thirumayam,150,J. Natarajan,Independent,66,Male
Thirumayam,150,E. Karthik,Independent,56,Male
Alangudi,151,E. Murugan,DMK,38,Male
Alangudi,151,D. Ganesan,AIADMK,28,Male
Alangudi,151,P. Perumal,NTK,45,Male
Alangudi,151,N. Surya,Independent,50,Male
Alangudi,151,D. Balaji,Independent,46,Male
Alangudi,151,M. Senthil,Independent,71,Male
Alangudi,151,V. Sivakarthikeyan,Independent,57,Male
Alangudi,151,L. Sivakarthikeyan,Independent,39,Male
Alangudi,151,A. Mani,Independent,39,Male
Alangudi,151,D. Moorthy,Independent,30,Male
Alangudi,151,N. Raja,Independent,63,Male
Alangudi,151,C. Renuka,Independent,73,Female
Alangudi,151,L. Muthu,Independent,36,Male
Alangudi,151,S. Vijay,Independent,43,Male
Aranthangi,152,S. Shanthi,DMK,62,Female
Aranthangi,152,E. Malathi,AIADMK,63,Female
Aranthangi,152,K. Velu,NTK,64,Male
Aranthangi,152,J. Kannan,Independent,38,Male
Aranthangi,152,J. Velu,Independent,74,Male
Aranthangi,152,V. Ajith,Independent,35,Male
Aranthangi,152,P. Sivakarthikeyan,Independent,31,Male
Aranthangi,152,D. Mani,Independent,60,Male
Aranthangi,152,T. Palani,Independent,72,Male
Aranthangi,152,K. Perumal,Independent,75,Male
Aranthangi,152,P. Senthil,Independent,32,Male
Aranthangi,152,R. Murugan,Independent,65,Male
Aranthangi,152,J. Vijay,Independent,44,Male
Aranthangi,152,L. Ajith,Independent,71,Male
Aranthangi,152,K. Vijay,Independent,25,Male
Aranthangi,152,E. Natarajan,Independent,37,Male
Aranthangi,152,K. Sivakarthikeyan,Independent,53,Male
Aranthangi,152,L. Kannan,Independent,25,Male
Aranthangi,152,E. Vijay,Independent,62,Male
Aranthangi,152,N. Senthil,Independent,65,Male
Aranthangi,152,N. Anitha,Independent,56,Female
Aranthangi,152,S. Arun,Independent,64,Male
Karaikudi,153,B. Natarajan,DMK,70,Male
Karaikudi,153,P. Ashok,AIADMK,53,Male
Karaikudi,153,T. Chandran,NTK,40,Male
Karaikudi,153,D. Raja,INC,45,Male
Karaikudi,153,G. Murugan,Independent,69,Male
Karaikudi,153,E. Vikram,Independent,41,Male
Karaikudi,153,N. Ajith,Independent,36,Male
Karaikudi,153,D. Kamal,Independent,62,Male
Karaikudi,153,D. Vikram,Independent,55,Male
Karaikudi,153,N. Natarajan,Independent,42,Male
Karaikudi,153,P. Vijay,Independent,43,Male
Karaikudi,153,J. Deepa,Independent,53,Female
Karaikudi,153,G. Rajendran,Independent,62,Male
Karaikudi,153,V. Sivakarthikeyan,Independent,72,Male
Tiruppattur,154,S. Dhanush,DMK,44,Male
Tiruppattur,154,B. Kamal,AIADMK,53,Male
Tiruppattur,154,R. Priya,NTK,49,Female
Tiruppattur,154,G. Mani,BJP,54,Male
Tiruppattur,154,R. Murugan,Independent,55,Male
Tiruppattur,154,A. Dhanush,Independent,51,Male
Tiruppattur,154,T. Arun,Independent,25,Male
Tiruppattur,154,E. Rajini,Independent,49,Male
Tiruppattur,154,L. Surya,Independent,63,Male
Tiruppattur,154,L. Kannan,Independent,33,Male
Tiruppattur,154,R. Perumal,Independent,25,Male
Tiruppattur,154,P. Sivakarthikeyan,Independent,25,Male
Tiruppattur,154,V. Vikram,Independent,69,Male
Tiruppattur,154,L. Palani,Independent,63,Male
Sivaganga,155,V. Vijay,DMK,55,Male
Sivaganga,155,B. Moorthy,AIADMK,53,Male
Sivaganga,155,J. Mani,NTK,69,Male
Sivaganga,155,L. Ashok,BJP,26,Male
Sivaganga,155,G. Mani,PMK,39,Male
Sivaganga,155,V. Rajendran,Independent,53,Male
Sivaganga,155,V. Rajini,Independent,71,Male
Sivaganga,155,N. Prakash,Independent,36,Male
Sivaganga,155,M. Arun,Independent,31,Male
Sivaganga,155,N. Kamal,Independent,55,Male
Sivaganga,155,D. Kannan,Independent,73,Male
Sivaganga,155,M. Shanthi,Independent,52,Female
Sivaganga,155,N. Selvam,Independent,60,Male
Sivaganga,155,P. Muthu,Independent,46,Male
Sivaganga,155,D. Kamal,Independent,29,Male
Manamadurai,156,J. Kannan,DMK,51,Male
Manamadurai,156,V. Arun,AIADMK,31,Male
Manamadurai,156,V. Karthik,NTK,67,Male
Manamadurai,156,V. Murugan,INC,35,Male
Manamadurai,156,C. Chandran,Independent,50,Male
Manamadurai,156,B. Velu,Independent,35,Male
Manamadurai,156,K. Prakash,Independent,45,Male
Manamadurai,156,E. Malathi,Independent,47,Female
Manamadurai,156,A. Surya,Independent,61,Male
Manamadurai,156,B. Natarajan,Independent,51,Male
Manamadurai,156,M. Muthu,Independent,70,Male
Manamadurai,156,N. Karthik,Independent,52,Male
Manamadurai,156,L. Velu,Independent,32,Male
Manamadurai,156,J. Natarajan,Independent,43,Male
Manamadurai,156,B. Perumal,Independent,67,Male
Melur,157,N. Rajendran,DMK,49,Male
Melur,157,M. Kamal,AIADMK,32,Male
Melur,157,D. Kannan,NTK,73,Male
Melur,157,A. Ganesan,BJP,47,Male
Melur,157,B. Velu,INC,35,Male
Melur,157,G. Ajith,PMK,71,Male
Melur,157,L. Senthil,VCK,36,Male
Melur,157,N. Revathi,Independent,71,Female
Melur,157,A. Natarajan,Independent,73,Male
Melur,157,L. Velu,Independent,63,Male
Melur,157,A. Muthu,Independent,47,Male
Melur,157,E. Balaji,Independent,41,Male
Melur,157,E. Surya,Independent,48,Male
Melur,157,E. Karuppu,Independent,67,Male
Melur,157,P. Sivakarthikeyan,Independent,37,Male
Melur,157,A. Perumal,Independent,65,Male
Melur,157,R. Ganesan,Independent,70,Male
Melur,157,M. Devi,Independent,50,Female
Melur,157,T. Karuppu,Independent,44,Male
Madurai East,158,N. Karthik,DMK,39,Male
Madurai East,158,R. Devi,AIADMK,34,Female
Madurai East,158,S. Palani,NTK,59,Male
Madurai East,158,C. Perumal,BJP,56,Male
Madurai East,158,C. Sudha,PMK,40,Female
Madurai East,158,M. Sekar,VCK,28,Male
Madurai East,158,G. Vijay,Independent,43,Male
Madurai East,158,B. Karuppu,Independent,37,Male
Madurai East,158,M. Kannan,Independent,43,Male
Madurai East,158,T. Anitha,Independent,46,Female
Madurai East,158,J. Senthil,Independent,52,Male
Madurai East,158,P. Arun,Independent,45,Male
Madurai East,158,J. Priya,Independent,59,Female
Madurai East,158,V. Senthil,Independent,62,Male
Madurai East,158,A. Soundarya,Independent,56,Female
Madurai East,158,J. Chandran,Independent,48,Male
Madurai East,158,S. Ramesh,Independent,62,Male
Madurai East,158,N. Murugan,Independent,46,Male
Madurai East,158,C. Kalpana,Independent,33,Female
Madurai East,158,M. Dhanush,Independent,35,Male
Madurai East,158,S. Moorthy,Independent,28,Male
Sholavandan,159,C. Balaji,DMK,61,Male
Sholavandan,159,C. Vijay,AIADMK,50,Male
Sholavandan,159,E. Karuppu,NTK,28,Male
Sholavandan,159,J. Palani,Independent,36,Male
Sholavandan,159,T. Rajendran,Independent,31,Male
Sholavandan,159,N. Ramesh,Independent,29,Male
Sholavandan,159,J. Chandran,Independent,40,Male
Sholavandan,159,V. Raja,Independent,61,Male
Sholavandan,159,D. Prakash,Independent,51,Male
Sholavandan,159,N. Karuppu,Independent,48,Male
